batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out,time_stamp
28.6152,0.8364286,14.9248,0.0169183,24.0481,-0.0174861,11278.186463832855
28.6118,0.840349,14.7377,0.0174215,24.0638,-0.0174861,11279.256533384323
28.6155,0.8385798,14.6563,0.0173629,24.0638,-0.0171861,11280.222182512283
28.6236,0.840237,14.691,0.0176746,24.0708,-0.0171861,11281.187329053879
28.6131,0.8434833,14.6586,0.017857,24.0708,-0.0226523,11282.249263048172
28.6159,0.839783,14.7406,0.0178906,24.0503,-0.0226523,11283.21528172493
28.6188,0.8393499,14.549,0.0174594,24.0503,0.0016048,11284.180426836014
28.6288,0.8355295,14.7185,0.0177593,23.9399,0.0016048,11285.245091199875
28.6211,0.8363446,14.6279,0.0176304,23.9399,-0.030153,11286.209961652756
28.6157,0.8341744,14.5653,0.0173248,23.8901,-0.030153,11287.178084373474
28.6187,0.8358636,14.8392,0.0174112,23.8901,-0.0094541,11288.244665622711
28.618,0.8328403,14.5355,0.01782,23.8528,-0.0094541,11289.208811044693
28.6168,0.8322302,14.8046,0.0175861,23.8528,-0.0090947,11290.173195362091
28.6219,0.830527,14.7331,0.017627,23.7908,-0.0090947,11291.252548217773
28.6235,0.8342544,14.6525,0.0170947,23.7908,-0.0101166,11292.212975978851
28.6218,0.8335923,14.7669,0.0175929,23.878,-0.0101166,11293.177525758743
28.6305,0.8337474,14.6808,0.017569,23.878,-0.0054412,11294.243095636368
28.6254,0.8341014,14.7003,0.01748,23.8956,-0.0054412,11295.207785129547
28.6319,0.8364116,14.6231,0.0171017,23.8956,-0.0044567,11296.168903112411
28.6239,0.8287479,14.6718,0.0176576,23.7419,-0.0044567,11297.236939430237
28.6283,0.8307601,14.6095,0.0181602,23.7419,-1.87519e-05,11298.202375650406
28.6218,0.83021,14.6666,0.01782,23.782,-1.87519e-05,11299.167938947678
28.6199,0.8314131,14.7069,0.017456,23.782,-0.007132,11300.233924388885
28.6199,0.8309321,14.6519,0.0178939,23.8,-0.007132,11301.201582670212
28.6225,0.8330923,14.6685,0.0178805,23.8,-0.0165735,11302.165719032288
28.6097,0.8311421,14.614,0.0173802,23.7977,-0.0165735,11303.23063158989
28.6176,0.8249795,14.564,0.0176338,23.7977,-0.01843,11304.19548368454
28.6245,0.8272807,14.4956,0.017857,23.6996,-0.01843,11305.16379570961
28.6231,0.8271107,14.806,0.0177762,23.6996,-0.0229492,11306.22922205925
28.6309,0.8270677,14.6102,0.0177491,23.6988,-0.0229492,11307.194314718246
28.6284,0.8258626,14.6662,0.0173525,23.6988,0.0039879,11308.15929222107
28.6288,0.8231153,14.7025,0.0172345,23.5851,0.0039879,11309.226815223694
28.6291,0.8268317,14.732,0.0172032,23.5851,0.005785,11310.190717458725
28.6317,0.8289339,14.5813,0.0168614,23.7522,0.005785,11311.256352186203
28.6304,0.8261626,14.6873,0.0179609,23.7522,-0.017133,11312.251666784286
28.6318,0.8245584,14.7802,0.0175006,23.6279,-0.017133,11313.213871479034
28.6207,0.8249695,14.8815,0.0175588,23.6279,-0.0095635,11314.17580127716
28.6145,0.8213221,14.7858,0.0176848,23.5211,-0.0095635,11315.239260196686
28.6214,0.8217952,14.4814,0.0175861,23.5211,-0.0190613,11316.206623315811
28.6338,0.8211781,14.6525,0.0172171,23.5326,-0.0190613,11317.172627210617
28.6262,0.8189719,14.6471,0.0168721,23.5326,-0.0108105,11318.237041711807
28.6253,0.8207611,14.664,0.0170314,23.5136,-0.0108105,11319.202567100525
28.6192,0.8179018,14.6059,0.0175006,23.5136,-0.002169,11320.165625572205
28.6236,0.8178588,14.6147,0.0170525,23.4303,-0.002169,11321.227443695068
28.6234,0.8210401,14.5208,0.0170208,23.4303,-0.0311031,11322.187671661377
28.6238,0.8193329,14.5259,0.0170772,23.4721,-0.0311031,11323.262090206146
28.6261,0.8169057,14.7067,0.017356,23.4721,-0.0220866,11324.225156068802
28.6234,0.8159286,14.6203,0.0169997,23.3736,-0.0220866,11325.189062833786
28.6203,0.8156886,14.5249,0.0175074,23.3736,-0.017197,11326.253740310669
28.6125,0.8171727,14.6947,0.0176406,23.4003,-0.017197,11327.217906951904
28.6221,0.8179588,14.5383,0.0171788,23.4003,-0.01838,11328.185166358948
28.6113,0.8135913,14.6316,0.0174972,23.2961,-0.01838,11329.249897480011
28.6155,0.8131033,14.5191,0.0173387,23.2961,-0.0290076,11330.21549654007
28.6138,0.8147465,14.6034,0.0174766,23.3328,-0.0290076,11331.18204498291
28.6163,0.8153365,14.6669,0.0176134,23.3328,-0.022846,11332.243421792984
28.6215,0.8126272,14.5578,0.0178704,23.277,-0.022846,11333.210068941116
28.6218,0.8118842,14.6048,0.0179976,23.277,-0.0356348,11334.173131942749
28.6187,0.8130273,14.5664,0.0176032,23.2864,-0.0356348,11335.239002466202
28.6191,0.8074577,14.412,0.0176983,23.2864,-0.0084383,11336.201760053635
28.6225,0.8072587,14.4366,0.0174422,23.1247,-0.0084383,11337.170890331268
28.6123,0.8070767,14.5946,0.0175383,23.1247,-0.0202176,11338.269309043884
28.6078,0.8140194,14.3961,0.0177593,23.3057,-0.0202176,11339.232571840286
28.62,0.8118752,14.3245,0.0173767,23.3057,-0.0262995,11340.197974443436
28.6156,0.8089429,14.317,0.0169005,23.1664,-0.0262995,11341.163902044296
28.6209,0.8074757,14.5903,0.0174972,23.1664,-0.0159078,11342.232132673264
28.6123,0.8055185,14.5334,0.0173836,23.0667,-0.0159078,11343.197865247726
28.6204,0.8079918,14.7109,0.0171753,23.0667,-0.0319251,11344.164697885513
28.6204,0.800392,14.7326,0.0173594,22.9265,-0.0319251,11345.22882938385
28.6127,0.8011201,14.5884,0.0173802,22.9265,-0.0105448,11346.19552063942
28.6207,0.7991499,14.7041,0.0175554,22.8914,-0.0105448,11347.159776687622
28.6157,0.7985708,14.7344,0.0172519,22.8914,-0.0002672142,11348.226187944412
28.6189,0.8012501,14.4582,0.017904,22.951,-0.0002672142,11349.21495461464
28.6258,0.7976017,14.4991,0.0174834,22.951,-0.0133232,11350.177935361862
28.619,0.799777,14.4513,0.0174594,22.9076,-0.0133232,11351.24490070343
28.6225,0.7977738,14.4841,0.0176134,22.9076,-0.0169923,11352.20761013031
28.6208,0.8025312,14.361,0.0177829,22.9865,-0.0169923,11353.173698663712
28.6143,0.7992459,14.4546,0.0174456,22.9865,-0.024865,11354.24158000946
28.6117,0.8026372,14.3983,0.0171927,22.9832,-0.024865,11355.20546746254
28.6154,0.7986308,14.5149,0.0174009,22.9832,-0.0219803,11356.169966697693
28.6149,0.7980808,14.6407,0.0180641,22.8559,-0.0219803,11357.233242750168
28.6128,0.7993629,14.4021,0.0175211,22.8559,-0.0272183,11358.198866605759
28.6149,0.7990599,14.4777,0.0179441,22.8825,-0.0272183,11359.162804365158
28.6174,0.7967977,14.5043,0.0179241,22.8825,-0.0195895,11360.229273557663
28.6249,0.7972527,14.5648,0.0168472,22.8405,-0.0195895,11361.193280220032
28.615,0.7981428,14.4917,0.0174009,22.8405,-0.0095119,11362.1596865654
28.611,0.7989609,14.5757,0.0177762,22.8771,-0.0095119,11363.226239919662
28.6142,0.7955405,14.5276,0.0179842,22.8771,-0.0360567,11364.190678596497
28.6199,0.7907391,14.5337,0.0177896,22.6496,-0.0360567,11365.256247758865
28.6174,0.7939704,14.5548,0.0174766,22.6496,-0.0346832,11366.216848373413
28.6222,0.790163,14.5371,0.0175759,22.6353,-0.0346832,11367.181825876236
28.6214,0.7933883,14.5171,0.0173075,22.6353,-0.0280762,11368.250211000443
28.6288,0.7941364,14.602,0.017356,22.7541,-0.0280762,11369.215355873108
28.6246,0.7946014,14.7728,0.01761,22.7541,-0.0187925,11370.180556297302
28.6198,0.790663,14.6852,0.0177998,22.6465,-0.0187925,11371.245304107666
28.6181,0.7909751,14.6279,0.0176882,22.6465,-0.0272496,11372.211238384247
28.6289,0.7882908,14.7719,0.0174972,22.5858,-0.0272496,11373.174259901047
28.6306,0.7941874,14.5923,0.0174937,22.5858,-0.0165204,11374.240966320038
28.6335,0.7917382,14.6246,0.0178503,22.6877,-0.0165204,11375.205169916153
28.6277,0.789929,14.5956,0.0179341,22.6877,-0.0072038,11376.26080441475
28.6216,0.7909661,14.6806,0.017661,22.6569,-0.0072038,11377.224728822708
