batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
24.5762,16.6948,219.3935,0.0185719,409.6924,-0.0463031
24.5699,16.6513,219.1931,0.0185071,409.6924,-0.0440232
24.5681,16.6849,219.4172,0.0185557,409.3467,-0.0440232
24.5701,16.6123,218.8448,0.0186235,409.3467,-0.0382757
24.5736,16.6895,219.4395,0.0184649,409.5566,-0.0382757
24.5673,16.6001,218.9262,0.0180608,409.5566,-0.0428293
24.5671,16.7141,219.5417,0.0185071,410.0384,-0.0428293
24.567,16.6243,218.9327,0.0180176,410.0384,0.0289591
24.5609,16.6721,219.3648,0.0183508,408.9242,0.0289591
24.566,16.6578,219.3775,0.0181073,408.9242,-0.038532
24.5642,16.6068,218.9477,0.0184422,407.3864,-0.038532
24.5597,16.6153,219.0662,0.0179174,407.3864,0.0302186
24.5594,16.6251,219.0732,0.0180508,407.7383,0.0302186
24.5506,16.6638,219.4975,0.0180973,407.7383,-0.0798424
24.5611,16.6048,218.9617,0.0187071,407.2742,-0.0798424
24.5551,16.5705,218.8468,0.017914,407.2742,-0.0190644
24.5482,16.6381,219.0073,0.0179609,407.8155,-0.0190644
24.5474,16.712,219.5758,0.0180109,407.8155,-0.0991943
24.5501,16.5822,218.8439,0.0183835,406.5219,-0.0991943
24.5411,16.667,219.424,0.0183148,406.5219,-0.0115074
24.5453,16.6541,219.2904,0.0179375,408.1628,-0.0115074
24.5514,16.5938,218.8854,0.018213,408.1628,-0.0033816
24.5524,16.6252,219.0688,0.0186106,407.6048,-0.0033816
24.5451,16.6679,219.3709,0.0184064,407.6048,-0.0110417
24.5542,16.5721,218.8753,0.0178301,406.283,-0.0110417
24.5475,16.6344,219.2195,0.0178065,406.283,0.032372
24.5422,16.6224,219.4072,0.0178738,407.3285,0.032372
24.5396,16.6252,219.2687,0.0179809,407.3285,-0.0836365
24.5479,16.5185,218.767,0.0174043,404.9129,-0.0836365
24.5343,16.6433,219.3906,0.0185719,404.9129,-0.0266933
24.5225,16.6158,218.9708,0.0183083,406.8849,-0.0266933
24.5331,16.6703,219.3415,0.0186557,406.8849,0.0308093
24.528,16.6421,219.1086,0.0182262,407.6026,0.0308093
24.5291,16.6225,218.9525,0.0181932,407.6026,-0.081155
24.5265,16.6404,219.1909,0.0185816,407.5229,-0.081155
24.5344,16.6702,218.895,0.0180475,407.5229,0.0620312
24.5294,16.6551,219.2302,0.0180042,407.9288,0.0620312
24.5222,16.7406,219.4487,0.0175451,407.9288,-0.0968222
24.5307,16.6015,218.8576,0.0181602,406.6287,-0.0968222
24.5194,16.7057,219.3887,0.0173871,406.6287,-0.0157359
24.528,16.6348,219.1024,0.0179809,407.3927,-0.0157359
24.5154,16.6133,218.8654,0.0176508,407.3927,-0.0524146
24.5133,16.7163,219.5218,0.0183541,409.1488,-0.0524146
24.5299,16.6554,219.0783,0.0180741,409.1488,0.0392867
24.5134,16.6331,219.0826,0.0181172,407.105,0.0392867
24.5163,16.6922,219.3668,0.0177119,407.105,0.0489596
24.5153,16.6488,218.9508,0.0181172,407.537,0.0489596
24.5088,16.6313,218.8395,0.0174663,407.537,-0.0624656
24.5022,16.6094,218.958,0.017627,406.3633,-0.0624656
24.4979,16.6982,219.4777,0.0175861,406.3633,-0.0459608
24.5013,16.6335,218.9314,0.0178233,406.9176,-0.0459608
24.4904,16.6318,219.077,0.0181536,406.9176,0.0779609
24.4819,16.6711,219.3732,0.0181734,407.5124,0.0779609
24.48,16.7444,219.6947,0.0177017,407.5124,-0.0705914
24.491,16.6579,219.2376,0.0182525,407.3227,-0.0705914
24.4859,16.6984,219.5043,0.0177626,407.3227,-0.0531428
24.4948,16.6612,219.3487,0.0179274,407.4578,-0.0531428
24.4927,16.6459,218.9863,0.0182821,407.4578,-0.0802143
24.4839,16.6703,219.1313,0.0181271,407.4823,-0.0802143
24.4813,16.6984,219.3286,0.0178771,407.4823,0.0277903
24.4937,16.643,218.8396,0.0170877,407.0342,0.0277903
24.5012,16.6461,219.2681,0.0174525,407.0342,-0.0206677
24.4924,16.6666,219.2968,0.0177085,407.5543,-0.0206677
24.4799,16.7332,219.5301,0.0176304,407.5543,-0.0419198
24.4839,16.6312,219.0784,0.0179976,406.585,-0.0419198
24.48,16.7023,219.5411,0.0179976,406.585,-0.0240196
24.4761,16.6112,218.8528,0.0183933,405.9793,-0.0240196
24.4655,16.6402,218.8795,0.0179976,405.9793,-0.0143264
24.463,16.7007,219.5074,0.0175417,407.8488,-0.0143264
24.472,16.6458,219.0056,0.0187135,407.8488,0.0287841
24.4661,16.6873,219.3406,0.0180973,407.601,0.0287841
24.4581,16.6853,219.283,0.0175724,407.601,-0.0119918
24.4629,16.6615,218.8906,0.0174215,406.9632,-0.0119918
24.4613,16.668,218.9689,0.0183966,406.9632,0.0488986
24.4586,16.7165,219.2993,0.0172206,408.1817,0.0488986
24.4511,16.6582,218.9932,0.0183116,408.1817,0.0157766
24.45,16.6728,219.362,0.0185945,406.9849,0.0157766
24.445,16.6467,218.8531,0.0182591,406.9849,-0.0991083
24.4487,16.6631,218.9326,0.0182031,406.7055,-0.0991083
24.4406,16.7645,219.5876,0.0187935,406.7055,-0.0330408
24.438,16.5827,218.893,0.0178973,404.5814,-0.0330408
24.4365,16.7239,219.4448,0.0186299,404.5814,-0.0148999
24.437,16.6195,219.0032,0.0187391,405.4682,-0.0148999
