batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.284,1.841,13.9166,0.0483338,46.6927,0.3914298
25.2964,1.841,13.7381,0.0511658,46.6161,0.3914298
25.2937,1.8391,13.9712,0.0489971,46.6161,0.3964834
25.2872,1.8399,13.7924,0.0484838,46.5716,0.3964834
25.2921,1.8412,13.8234,0.0494882,46.5716,0.3952786
25.2976,1.8394,13.9539,0.0487294,46.576,0.3952786
25.2968,1.8388,13.8875,0.0500561,46.576,0.3852854
25.2943,1.8365,13.9688,0.050775,46.4948,0.3852854
25.2963,1.8409,14.0627,0.05129,46.4948,0.3877763
25.2904,1.839,13.9172,0.0507253,46.5538,0.3877763
25.2927,1.8385,13.934,0.0511529,46.5538,0.3622644
25.2938,1.8417,13.9434,0.049211,46.6266,0.3622644
