batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.8142,1.6615,14.5638,0.0173767,42.8674,-0.0463734
25.82,1.664,14.4981,0.0180708,43.0749,-0.0463734
25.8151,1.6614,14.5678,0.0183312,43.0749,-0.0487674
25.8195,1.6616,14.5936,0.0179341,42.9443,-0.0487674
25.8245,1.6579,14.305,0.0186332,42.9443,-0.0624187
25.8209,1.6603,14.4036,0.0177896,42.9106,-0.0624187
25.8296,1.6626,14.4118,0.0178805,42.9106,-0.0459296
25.8214,1.6637,14.1799,0.0181172,43.001,-0.0459296
25.8249,1.6577,14.3294,0.0177153,43.001,-0.0381147
25.8266,1.6592,14.3125,0.0179976,42.8923,-0.0381147
25.8203,1.6603,14.2545,0.0181006,42.8923,-0.053721
25.8113,1.6588,14.3899,0.0174663,42.8566,-0.053721
25.8197,1.6573,14.2796,0.01818,42.8566,-0.0518724
25.8165,1.6582,14.4565,0.0179942,42.8472,-0.0518724
25.8186,1.6567,14.3758,0.0182525,42.8472,-0.0563556
25.823,1.6579,14.415,0.0188477,42.8511,-0.0563556
25.8201,1.6601,14.4041,0.0180309,42.8511,-0.0650018
25.8303,1.6611,14.4197,0.0188413,43.0164,-0.0650018
25.8292,1.6582,14.5652,0.0183476,43.0164,-0.0636314
25.8324,1.6599,14.6357,0.0189461,42.9189,-0.0636314
25.8287,1.6545,14.5621,0.0185039,42.9189,-0.0595685
25.8338,1.6569,14.4893,0.0179575,42.843,-0.0595685
25.8227,1.6587,14.5324,0.0178503,42.843,-0.0572432
25.824,1.6571,14.7305,0.0174903,42.8312,-0.0572432
25.8312,1.6595,14.7591,0.0176644,42.8312,-0.0494768
25.8276,1.6573,14.5971,0.0177119,42.8424,-0.0494768
25.8294,1.6564,14.737,0.0179006,42.8424,-0.05624
25.8338,1.6599,14.7439,0.0176746,42.9185,-0.05624
25.8357,1.6577,14.9051,0.0179006,42.9185,-0.0593591
25.837,1.6591,14.6665,0.0182919,42.907,-0.0593591
25.8361,1.659,14.7935,0.0177356,42.907,-0.0339409
25.8409,1.6543,14.4149,0.0176983,42.7879,-0.0339409
25.8414,1.6591,14.5456,0.0174834,42.7879,-0.0470094
25.839,1.6617,14.6131,0.0183148,43.0464,-0.0470094
25.8439,1.659,14.4982,0.0185816,43.0464,-0.0655784
25.844,1.6587,14.6184,0.0190251,42.908,-0.0655784
25.8439,1.6572,14.5141,0.0188445,42.908,-0.0698539
25.8387,1.6552,14.55,0.0189176,42.8073,-0.0698539
25.8465,1.6557,14.5551,0.0177254,42.8073,-0.0514864
25.8479,1.6547,14.4573,0.0178906,42.8821,-0.0514864
25.8391,1.6566,14.3923,0.0182985,42.8821,-0.0527459
25.8423,1.6562,14.4011,0.0179073,42.8394,-0.0527459
25.8516,1.6581,14.4607,0.0176032,42.8394,-0.0454327
25.8525,1.6528,14.4435,0.0180641,42.7683,-0.0454327
25.8525,1.6528,14.4435,0.0180641,42.7683,-0.0456889
25.8525,1.6573,14.6297,0.0176168,42.8843,-0.0456889
25.8561,1.6555,14.5685,0.0182985,42.8843,-0.0618765
25.8561,1.6555,14.5685,0.0182985,42.9162,-0.0618765
