batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.7806,1.7019,13.8632,0.0170772,43.8488,-0.0068944
25.792,1.7003,13.7016,0.0167005,43.9055,-0.0068944
25.794,1.6983,13.8734,0.0176134,43.9055,-0.0003406591
25.7924,1.699,13.6377,0.0174078,43.8709,-0.0003406591
25.7902,1.7,13.6244,0.017528,43.8709,0.0043254
25.7984,1.6976,13.5642,0.0172067,43.845,0.0043254
25.8012,1.6965,13.7814,0.0172485,43.845,-0.0038035
25.8008,1.6957,13.7752,0.0170349,43.8004,-0.0038035
25.8014,1.6964,13.6946,0.0172589,43.8004,0.003366
25.7949,1.6977,13.619,0.0169537,43.8416,0.003366
25.8024,1.6998,13.7549,0.017304,43.8416,0.0160047
25.8039,1.6977,13.7607,0.0174112,43.8583,0.0160047
25.808,1.7017,13.8101,0.0172589,43.8583,-0.0026315
25.8041,1.7028,13.7011,0.0173491,43.9898,-0.0026315
25.8101,1.703,13.3308,0.0174422,43.9898,-0.0022049
25.8142,1.6996,13.5743,0.0177051,43.9237,-0.0022049
25.8141,1.705,13.6137,0.0170173,43.9237,0.0035879
25.8163,1.6989,13.6235,0.0171087,43.9091,0.0035879
25.812,1.7015,13.5459,0.0170138,43.9091,-0.003641
25.8122,1.7022,13.5476,0.0172971,43.9866,-0.003641
25.8232,1.7007,13.6729,0.0170455,43.9866,0.0048255
25.8307,1.7013,13.4704,0.0173905,43.997,0.0048255
25.8254,1.6984,13.6614,0.0177964,43.997,-0.0130732
25.831,1.6945,13.7147,0.0177322,43.8207,-0.0130732
25.8311,1.6967,13.7443,0.017528,43.8207,0.0060881
25.8303,1.6965,13.8065,0.0176814,43.8721,0.0060881
25.8346,1.6943,13.7272,0.018213,43.8721,0.0229085
25.8365,1.6878,13.6637,0.017425,43.6563,0.0229085
25.8334,1.6901,13.8232,0.0176746,43.6563,0.0207615
25.839,1.6924,13.6934,0.0174697,43.7804,0.0207615
25.84,1.6899,13.6933,0.0177017,43.7804,0.0115074
25.8318,1.6925,13.6847,0.0171263,43.7707,0.0115074
25.8222,1.6925,13.7761,0.0172971,43.7707,-0.0096978
25.8289,1.6933,13.7056,0.0173387,43.7857,-0.0096978
25.8376,1.6926,13.8532,0.0174697,43.7857,0.0178158
25.8414,1.6942,13.6926,0.0169183,43.8309,0.0178158
25.8429,1.6906,13.8804,0.0172728,43.8309,0.0002343984
25.8417,1.6897,13.8034,0.0173456,43.7163,0.0002343984
25.8451,1.6939,13.7191,0.0170807,43.7163,0.0046223
25.8427,1.6913,13.8077,0.0173629,43.7564,0.0046223
25.8442,1.6911,13.7977,0.0174078,43.7564,0.0029144
25.8505,1.6922,13.729,0.017245,43.7961,0.0029144
25.8505,1.6922,13.729,0.017245,43.7961,0.0016908
25.8436,1.6944,13.7656,0.0174903,43.8384,0.0016908
25.8492,1.6983,13.6593,0.0175383,43.8384,0.0079633
25.8471,1.6953,13.7695,0.0172276,43.8668,0.0079633
25.8519,1.697,13.8862,0.0177017,43.8668,0.0172423
25.8462,1.6958,13.6798,0.0173664,43.8789,0.0172423
25.8407,1.6972,13.6237,0.0172519,43.8789,-0.0007188219
25.8515,1.6928,13.9069,0.0171508,43.8113,-0.0007188219
25.8425,1.6964,13.8971,0.0178469,43.8113,0.0167861
25.8502,1.6893,13.7832,0.0173006,43.7182,0.0167861
25.8494,1.6907,13.83,0.0175519,43.7182,0.0062444
25.8577,1.6929,13.6671,0.0172971,43.824,0.0062444
25.8447,1.6894,13.6196,0.0168614,43.824,0.005463
25.8505,1.6867,13.6546,0.0170982,43.6539,0.005463
25.8589,1.6928,13.6787,0.0170349,43.6539,-0.0077289
25.8626,1.6959,13.7942,0.0173525,43.9105,-0.0077289
25.8655,1.6951,13.7952,0.0170455,43.9105,-0.0171736
25.8678,1.6912,13.7634,0.016679,43.7979,-0.0171736
25.8624,1.6963,13.6178,0.0168792,43.7979,-0.0226241
25.8713,1.6952,13.6687,0.0170772,43.9058,-0.0226241
25.8606,1.6947,13.8763,0.0168543,43.9058,0.0081602
25.8668,1.6909,13.7808,0.0168365,43.7882,0.0081602
25.8639,1.6902,13.6779,0.0167937,43.7882,-0.0102416
25.8619,1.6901,13.6975,0.0171892,43.7594,-0.0102416
25.8607,1.6904,13.8085,0.0176406,43.7594,-0.0060584
25.8681,1.6892,13.9346,0.0169289,43.7468,-0.0060584
25.8744,1.6887,13.6936,0.0170807,43.7468,-0.0021596
25.8605,1.6899,13.6455,0.0172763,43.7526,-0.0021596
