batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.8248,1.6806,14.5505,0.0184877,43.3951,-0.0482392
25.8261,1.6817,14.4192,0.0180542,43.4713,-0.0482392
25.8261,1.6793,14.6162,0.0182755,43.4713,-0.0594341
25.824,1.6765,14.5016,0.0179006,43.3331,-0.0594341
25.825,1.677,14.6501,0.0184714,43.3331,-0.0598904
25.8288,1.6723,14.456,0.0180375,43.2315,-0.0598904
25.8369,1.6767,14.6462,0.0181371,43.2315,-0.0502175
25.8313,1.6797,14.5231,0.0182525,43.4274,-0.0502175
25.8278,1.6732,14.7751,0.0171997,43.4274,-0.029753
25.8386,1.6781,14.6052,0.018546,43.3963,-0.029753
25.8313,1.6746,14.633,0.0174147,43.3963,-0.034991
25.8386,1.6746,14.6918,0.0174525,43.3059,-0.034991
25.8509,1.6717,14.659,0.0178536,43.3059,-0.0480361
25.8397,1.6697,14.4075,0.0175861,43.1841,-0.0480361
25.8514,1.6696,14.6006,0.0187871,43.1841,-0.0614999
25.8472,1.6723,14.553,0.0180874,43.2646,-0.0614999
25.8469,1.6695,14.694,0.0176576,43.2646,-0.0449014
25.8407,1.6722,14.6512,0.0179976,43.2507,-0.0449014
25.8601,1.6727,14.7978,0.0179508,43.2507,-0.046189
25.8643,1.6714,14.5636,0.0176168,43.2693,-0.046189
25.8565,1.6687,14.8127,0.0176848,43.2693,-0.0346441
25.8643,1.6735,14.6554,0.0179909,43.3217,-0.0346441
25.8643,1.6735,14.6554,0.0179909,43.3217,-0.0314281
25.8665,1.6731,14.5399,0.0182295,43.317,-0.0314281
25.8674,1.6722,14.504,0.0179642,43.317,-0.0521646
25.8738,1.6699,14.4717,0.0178031,43.2448,-0.0521646
25.8781,1.6762,14.4509,0.0178503,43.2448,-0.043895
25.8801,1.6758,14.4133,0.017356,43.4111,-0.043895
25.8885,1.6743,14.3186,0.0175383,43.4111,-0.0352848
25.8829,1.6743,14.2057,0.0180109,43.3733,-0.0352848
25.8815,1.6723,14.3034,0.0173836,43.3733,-0.0235399
25.8848,1.6716,14.5229,0.0174147,43.305,-0.0235399
25.8715,1.6698,14.4065,0.0182459,43.305,-0.0490237
25.8911,1.6689,14.4428,0.0172693,43.2505,-0.0490237
25.8953,1.6681,14.2971,0.0178704,43.2505,-0.0267902
25.8891,1.6663,14.339,0.0175793,43.1783,-0.0267902
25.8997,1.67,14.3708,0.0178738,43.1783,-0.042248
25.8895,1.6686,14.4376,0.0176338,43.2383,-0.042248
25.885,1.6716,14.443,0.0174663,43.2383,-0.0383226
25.8951,1.6691,14.4433,0.0175827,43.2594,-0.0383226
25.8968,1.6683,14.5319,0.0174284,43.2594,-0.0240024
25.8932,1.6682,14.6915,0.0179274,43.2347,-0.0240024
25.9031,1.6725,14.6202,0.0180275,43.2347,-0.0430856
25.9018,1.6719,14.3831,0.0174456,43.3418,-0.0430856
25.8924,1.674,14.3924,0.0179408,43.3418,-0.0422152
25.9086,1.6737,14.4037,0.0179942,43.4037,-0.0422152
25.91,1.6726,14.3381,0.0181006,43.4037,-0.0493268
25.9041,1.671,14.7103,0.0181635,43.3236,-0.0493268
25.9082,1.6729,14.3917,0.0171788,43.3236,-0.0368474
25.9069,1.6704,14.4469,0.0180508,43.3127,-0.0368474
25.9077,1.672,14.4711,0.017914,43.3127,-0.0515552
25.9158,1.6705,14.5095,0.0174628,43.331,-0.0515552
25.9092,1.669,14.7153,0.0181932,43.331,-0.0576745
25.9208,1.6654,14.6527,0.0174834,43.2085,-0.0576745
25.9208,1.6654,14.6527,0.0174834,43.2085,-0.0356879
25.9258,1.67,14.4713,0.0181006,43.3368,-0.0356879
25.9258,1.6693,14.4053,0.0184292,43.3368,-0.0535397
25.933,1.6659,14.6854,0.0175929,43.2398,-0.0535397
25.933,1.6659,14.6854,0.0175929,43.2398,-0.0388758
25.9279,1.6672,14.5707,0.0174422,43.2652,-0.0388758
25.9233,1.6689,14.537,0.0175314,43.2652,-0.0270621
25.9233,1.6689,14.537,0.0175314,43.3028,-0.0270621
25.9332,1.6651,14.6195,0.0172936,43.3028,-0.012045
25.9386,1.6662,14.6765,0.0176066,43.2578,-0.012045
25.9411,1.6688,14.6183,0.0176338,43.2578,-0.0207521
25.9452,1.6687,14.6385,0.0173767,43.3314,-0.0207521
25.9452,1.6687,14.6385,0.0173767,43.3314,-0.0219006
25.9444,1.6639,14.5173,0.0175485,43.2089,-0.0219006
25.944,1.667,14.4586,0.0175997,43.2089,-0.0171705
25.942,1.6642,14.4173,0.0173594,43.2106,-0.0171705
25.9544,1.6691,14.6443,0.0177254,43.2106,-0.0215303
25.9419,1.6674,14.6438,0.0173352,43.2925,-0.0215303
25.9489,1.6664,14.5908,0.0177187,43.2925,-0.0339315
25.9452,1.6635,14.638,0.0176848,43.1974,-0.0339315
25.9522,1.6657,14.3513,0.0178031,43.1974,-0.0335721
25.9571,1.6651,14.5349,0.0178906,43.2604,-0.0335721
25.9587,1.6639,14.573,0.0175246,43.2604,-0.0430137
25.9571,1.6663,14.45,0.0177153,43.2916,-0.0430137
25.9522,1.6699,14.3294,0.0177119,43.2916,-0.0328377
25.9623,1.6655,14.5653,0.0177288,43.2791,-0.0328377
25.9693,1.6617,14.4485,0.0180774,43.2791,-0.0411072
25.9664,1.66,14.5271,0.0179642,43.143,-0.0411072
25.9619,1.6607,14.3504,0.0176066,43.143,-0.0243915
25.9654,1.6636,14.3043,0.0176032,43.2327,-0.0243915
25.9728,1.6614,14.3321,0.017304,43.2327,-0.0127247
25.9733,1.6606,14.4613,0.0174284,43.1703,-0.0127247
25.9735,1.6653,14.4761,0.0171578,43.1703,-0.0221131
25.9685,1.6635,14.4737,0.0175109,43.239,-0.0221131
25.9723,1.666,14.351,0.0177187,43.239,-0.0259963
25.9763,1.6615,14.3838,0.0176134,43.1958,-0.0259963
25.9741,1.6592,14.3585,0.0177424,43.1958,-0.0406541
25.9687,1.6609,14.3445,0.0176372,43.1682,-0.0406541
25.976,1.6603,14.5502,0.0171927,43.1682,-0.0207615
25.9852,1.664,14.7009,0.0175211,43.2764,-0.0207615
25.996,1.6633,14.552,0.0181734,43.2764,-0.0536585
25.9845,1.6586,14.6561,0.018084,43.1362,-0.0536585
25.9874,1.6613,14.7066,0.0170772,43.1362,-0.0267527
