batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out,time_stamp
24.6179,16.6205,219.1711,0.0179274,408.593,0.0,1.166165828704834
24.6205,16.5813,218.8936,0.017425,408.593,-0.0110417,2.2220005989074707
24.6231,16.6206,219.1865,0.0185007,408.6801,-0.0110417,3.1841111183166504
24.6313,16.5915,218.9221,0.0180042,408.6801,-0.0253244,4.244182348251343
24.6239,16.6673,219.5324,0.0178906,409.8276,-0.0253244,5.2005774974823
24.6299,16.6332,219.3345,0.0185039,409.8276,-0.1114736,6.1590728759765625
24.6359,16.5848,219.0384,0.0176032,408.0467,-0.1114736,7.217600584030151
24.6288,16.6687,219.4754,0.0179642,408.0467,-0.0751606,8.176747798919678
24.6384,16.5816,218.8415,0.0178603,407.9801,-0.0751606,9.238810539245605
24.6314,16.6679,219.5638,0.0178099,407.9801,-0.1132801,10.19608736038208
24.6298,16.5916,218.9319,0.018819,408.0855,-0.1132801,11.152631282806396
24.6276,16.6938,219.5784,0.0179776,408.0855,-0.0382788,12.21016240119934
24.6399,16.5757,218.8277,0.0181039,407.8922,-0.0382788,13.16808819770813
24.6325,16.661,219.4833,0.0178872,407.8922,-0.1350635,14.228162288665771
24.6366,16.6584,219.4193,0.0179073,409.8349,-0.1350635,15.184780836105347
24.6418,16.6002,219.0335,0.0181602,409.8349,-0.013817,16.242923736572266
24.6386,16.6778,219.4737,0.0180275,410.3356,-0.013817,17.200395584106445
24.6384,16.6956,219.5501,0.0182755,410.3356,-0.0357223,18.158360481262207
24.6398,16.5741,218.8816,0.0190504,407.8316,-0.0357223,19.216946363449097
24.6379,16.6578,219.5867,0.0191446,407.8316,-0.0841865,20.17240262031555
24.6348,16.5503,218.8924,0.0181635,407.1555,-0.0841865,21.23099970817566
24.6298,16.6026,219.1719,0.0178099,407.1555,0.007057,22.188624382019043
24.6417,16.5452,218.7589,0.0187839,407.1445,0.007057,23.248533248901367
24.6279,16.6656,219.5397,0.0189493,407.1445,-0.0423074,24.204957962036133
