batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out,time_stamp
26.1529,1.6048,14.711,0.0186299,41.9579,-0.0592231,98.19577312469482
26.1579,1.6031,14.787,0.0181437,41.9717,-0.0592231,99.15735983848572
26.1568,1.599,14.7986,0.0186942,41.9717,-0.0467109,100.21747636795044
26.153,1.6002,14.9071,0.0179073,41.8891,-0.0467109,101.1784975528717
26.1581,1.6002,14.7615,0.0181106,41.8891,-0.0463328,102.24195384979248
26.1629,1.6018,14.6934,0.0182853,41.9451,-0.0463328,103.20383405685425
26.1662,1.6,14.8459,0.0188158,41.9451,-0.0536866,104.16526103019714
26.1589,1.602,14.6121,0.0179776,41.9447,-0.0536866,105.22658252716064
26.1684,1.6009,14.7139,0.0179976,41.9447,-0.0493471,106.18707633018494
26.1676,1.6008,14.8186,0.0180641,41.9261,-0.0493471,107.24753427505493
26.1725,1.6043,15.0273,0.0188126,41.9261,-0.0645346,108.21296572685242
26.1861,1.606,14.9323,0.0180209,42.0911,-0.0645346,109.17649531364441
26.1805,1.6052,14.8575,0.0181701,42.0911,-0.0608623,110.23993849754333
26.1847,1.6037,14.6198,0.0184226,42.0286,-0.0608623,111.20113325119019
26.1883,1.6011,14.7286,0.0174903,42.0286,-0.0371225,112.16063094139099
26.1997,1.5973,14.7662,0.0183541,41.8876,-0.0371225,113.23090028762817
26.2006,1.6049,14.714,0.0179308,41.8876,-0.0410885,114.19615149497986
26.1924,1.6041,14.656,0.0181437,42.0535,-0.0410885,115.15672469139099
26.1975,1.6052,14.5191,0.017857,42.0535,-0.0437075,116.21825361251831
26.2011,1.6019,14.6466,0.0188254,42.0103,-0.0437075,117.1803207397461
26.208,1.5999,14.5696,0.0183345,42.0103,-0.0424792,118.24266147613525
26.2116,1.6025,14.7208,0.0186364,42.043,-0.0424792,119.20410823822021
26.2185,1.6017,14.7778,0.0185071,42.043,-0.0425761,120.16535997390747
26.212,1.5981,14.7528,0.0181106,41.9256,-0.0425761,121.22729110717773
26.2158,1.6012,14.7841,0.0176678,41.9256,-0.0359161,122.19039607048035
26.2145,1.6026,14.6975,0.0180874,42.0493,-0.0359161,123.25473856925964
26.2018,1.6013,14.7804,0.0179876,42.0493,-0.0357661,124.21698522567749
26.2118,1.6002,14.7968,0.0176678,41.9804,-0.0357661,125.17626667022705
26.2164,1.6014,14.6808,0.0183835,41.9804,-0.0337096,126.23775005340576
26.2182,1.6037,14.8467,0.0184844,42.0817,-0.0337096,127.2003664970398
26.2309,1.6017,14.7115,0.0182064,42.0817,-0.0482673,128.16302108764648
26.2206,1.6006,14.8176,0.0179274,42.0088,-0.0482673,129.22574138641357
26.2136,1.6013,14.7416,0.0179776,42.0088,-0.0317032,130.18572521209717
26.2199,1.6024,14.8464,0.0181932,42.0536,-0.0317032,131.2489960193634
26.2213,1.598,14.7268,0.0176066,42.0536,-0.0268433,132.21150135993958
26.2171,1.5997,14.877,0.01839,41.9758,-0.0268433,133.17413091659546
26.2241,1.6027,14.9199,0.0185007,41.9758,-0.0518521,134.23629689216614
26.2266,1.6001,14.6656,0.0182328,42.0018,-0.0518521,135.19982933998108
26.227,1.5966,14.7802,0.0183378,42.0018,-0.0474579,136.1639039516449
26.2358,1.5976,14.5545,0.0190378,41.9506,-0.0474579,137.22545981407166
26.2415,1.5972,14.7994,0.0180176,41.9506,-0.0458265,138.18582367897034
26.2456,1.5962,14.6964,0.0179174,41.9309,-0.0458265,139.2485990524292
26.2575,1.5941,14.8665,0.0177863,41.9309,-0.0357661,140.21271777153015
26.2524,1.6001,14.9283,0.0184844,42.0436,-0.0357661,141.17580795288086
26.253,1.602,14.9035,0.0183116,42.0436,-0.0508082,142.2382025718689
26.2456,1.6024,14.971,0.0184682,42.0939,-0.0508082,143.2006859779358
26.2584,1.5986,14.8249,0.0181039,42.0939,-0.0449264,144.16091394424438
26.2552,1.5994,14.8858,0.0179241,42.0284,-0.0449264,145.2227213382721
26.2607,1.6005,14.8476,0.0182163,42.0284,-0.0484548,146.18329334259033
26.2597,1.6029,14.957,0.0186074,42.129,-0.0484548,147.24560070037842
26.2597,1.6045,14.8325,0.0179408,42.129,-0.03776,148.20521116256714
26.2585,1.6021,14.8558,0.018341,42.1056,-0.03776,149.16752910614014
26.2612,1.6008,14.654,0.0185233,42.1056,-0.0461515,150.2289683818817
26.2734,1.6025,14.7572,0.0185104,42.1391,-0.0461515,151.188640832901
26.2692,1.6,14.7685,0.0178402,42.1391,-0.0269589,152.24977564811707
26.2695,1.5973,14.7218,0.0180309,41.9984,-0.0269589,153.2103786468506
26.2762,1.5987,14.7721,0.0178503,41.9984,-0.0379225,154.17413806915283
26.2776,1.6002,14.8168,0.0181404,42.0867,-0.0379225,155.2377052307129
26.2706,1.6001,14.8022,0.0181304,42.0867,-0.0431996,156.2023732662201
26.2809,1.6015,14.8863,0.0180176,42.1268,-0.0431996,157.16268467903137
26.2832,1.598,14.8273,0.0186846,42.1268,-0.0552149,158.2254855632782
26.2896,1.5976,14.9237,0.0183574,42.0404,-0.0552149,159.18604254722595
26.2867,1.5987,14.7773,0.0183933,42.0404,-0.0642752,160.24800086021423
26.2866,1.5996,14.8724,0.0181734,42.0843,-0.0642752,161.20943927764893
26.2899,1.5978,14.7621,0.0178838,42.0843,-0.0552336,162.17008924484253
26.2891,1.5975,14.9423,0.0187743,42.0352,-0.0552336,163.23236227035522
26.2899,1.5988,14.9923,0.0186138,42.0352,-0.0701414,164.19444918632507
26.301,1.5992,14.8924,0.0190567,42.0977,-0.0701414,165.15840077400208
26.3049,1.6006,14.82,0.0185557,42.0977,-0.0596153,166.21915102005005
26.2986,1.6002,14.9525,0.0182952,42.1226,-0.0596153,167.17967677116394
26.2923,1.5988,14.9415,0.0184909,42.1226,-0.0573807,168.24276328086853
26.2908,1.6009,14.8558,0.0185848,42.1257,-0.0573807,169.20425391197205
26.2908,1.6008,14.9607,0.0182689,42.1257,-0.0515395,170.16672325134277
26.2906,1.5972,14.9477,0.0181172,42.0297,-0.0515395,171.2285463809967
26.2984,1.6004,14.9178,0.0185686,42.0297,-0.0478735,172.18872666358948
26.3012,1.5982,14.7894,0.0187295,42.0733,-0.0478735,173.25120186805725
26.3019,1.5981,14.7982,0.0179909,42.0733,-0.0520927,174.2101080417633
26.3032,1.6012,14.8262,0.0184129,42.1559,-0.0520927,175.17138242721558
26.3019,1.5992,15.0131,0.017456,42.1559,-0.029642,176.23561072349548
26.3087,1.6002,14.8971,0.0176134,42.1364,-0.029642,177.1950945854187
26.3075,1.5918,14.8321,0.0181371,42.1364,-0.0366443,178.15521955490112
26.3116,1.5923,14.8393,0.0179809,41.9329,-0.0366443,179.21744656562805
26.312,1.5963,15.0234,0.0181998,41.9329,-0.0438138,180.18110871315002
26.3265,1.6018,14.784,0.0187679,42.2079,-0.0438138,181.2430899143219
26.3303,1.6001,14.9935,0.0183378,42.2079,-0.0643971,182.2046992778778
26.3153,1.598,14.9434,0.0187743,42.0901,-0.0643971,183.16698217391968
26.3206,1.5974,14.8191,0.017793,42.0901,-0.0443701,184.2315011024475
26.325,1.5967,15.0012,0.0181172,42.0723,-0.0443701,185.19691371917725
26.3289,1.5962,14.6756,0.0186942,42.0723,-0.0482267,186.15835809707642
26.3233,1.5881,14.7706,0.0175177,41.8402,-0.0482267,187.22034287452698
26.3281,1.5952,14.8428,0.0182591,41.8402,-0.0408088,188.18302845954895
26.3286,1.5941,14.9193,0.0179241,42.0079,-0.0408088,189.24273872375488
26.3204,1.5914,14.9242,0.0181238,42.0079,-0.048383,190.20326900482178
26.3406,1.5921,14.9399,0.0172624,41.9753,-0.048383,191.1645324230194
26.3381,1.5902,14.8678,0.0179675,41.9753,-0.0475016,192.22606825828552
26.3419,1.5959,14.8035,0.0180176,42.0771,-0.0475016,193.18264508247375
26.337,1.5949,14.8389,0.0178435,42.0771,-0.0426496,194.24475169181824
26.3392,1.5967,14.8585,0.0177119,42.0959,-0.0426496,195.20896172523499
26.3365,1.5945,14.8691,0.0180973,42.0959,-0.0316813,196.16890025138855
26.3413,1.5977,14.7488,0.0182821,42.1246,-0.0316813,197.22963643074036
26.341,1.596,14.7401,0.0176848,42.1246,-0.0370912,198.18967580795288
26.3406,1.5974,14.6058,0.0180907,42.1143,-0.0370912,199.2527666091919
26.344,1.5924,14.7079,0.0177795,42.1143,-0.0299999,200.21222567558289
26.3456,1.5919,14.6135,0.0170982,41.9775,-0.0299999,201.1739661693573
26.3446,1.5936,14.92,0.0176916,41.9775,-0.0076664,202.23533010482788
26.351,1.5925,14.7791,0.0176168,42.003,-0.0076664,203.19503784179688
26.3499,1.5976,14.8207,0.017904,42.003,-0.0194051,204.15657830238342
26.3588,1.5957,14.4686,0.0182031,42.101,-0.0194051,205.21733212471008
26.3599,1.5954,14.6732,0.0179475,42.101,-0.0189925,206.1811580657959
26.3632,1.597,14.5516,0.017627,42.1399,-0.0189925,207.2469403743744
26.3525,1.5937,14.6143,0.0179942,42.1399,-0.0368381,208.2083649635315
26.3624,1.5911,14.611,0.0173698,41.9822,-0.0368381,209.17270731925964
26.3568,1.5945,14.5766,0.01761,41.9822,-0.0227366,210.23391795158386
26.3612,1.5915,14.6319,0.0179976,41.9922,-0.0227366,211.19431710243225
26.3643,1.5923,14.7548,0.0174628,41.9922,-0.0223022,212.1566059589386
26.3595,1.592,14.8236,0.0172971,42.0019,-0.0223022,213.2183735370636
26.3594,1.5877,14.7143,0.0179107,42.0019,-0.0287591,214.17918467521667
26.3678,1.5922,14.6594,0.0173871,42.0199,-0.0287591,215.24227380752563
26.3627,1.5891,14.8532,0.0175724,42.0199,-0.0290029,216.20254349708557
26.3668,1.5914,14.5726,0.0174422,41.9966,-0.0290029,217.16485810279846
26.358,1.591,14.6573,0.0179809,41.9966,-0.0470172,218.22736835479736
26.3694,1.5877,14.6249,0.0178704,41.9055,-0.0470172,219.1867401599884
26.3669,1.5887,14.8305,0.017914,41.9055,-0.041226,220.24744033813477
26.3749,1.59,14.6135,0.0175724,41.9743,-0.041226,221.2076199054718
26.3772,1.5866,14.6593,0.0178233,41.9743,-0.0328627,222.16744804382324
26.369,1.5926,14.6063,0.0181569,42.0323,-0.0328627,223.23071265220642
26.384,1.5897,14.6993,0.0181767,42.0323,-0.0402071,224.1905996799469
26.3898,1.5915,14.6952,0.0182097,42.0377,-0.0402071,225.2528178691864
26.3785,1.5884,14.5731,0.0176983,42.0377,-0.0284247,226.21238017082214
26.3851,1.5868,14.6103,0.0177085,41.9067,-0.0284247,227.17306089401245
26.3865,1.5857,14.5867,0.017569,41.9067,-0.0373131,228.2345039844513
26.3762,1.587,14.6615,0.0178402,41.8966,-0.0373131,229.19628405570984
26.388,1.5889,14.6207,0.0173871,41.8966,-0.0364599,230.1567018032074
26.3793,1.5899,14.7373,0.0181006,41.9794,-0.0364599,231.22158694267273
26.3915,1.5878,14.7848,0.0178872,41.9794,-0.0410354,232.18574047088623
26.3937,1.5923,14.6595,0.0182689,42.0648,-0.0410354,233.244708776474
26.3948,1.5907,14.7972,0.0183247,42.0648,-0.0447764,234.20657324790955
26.4014,1.5888,14.6118,0.0180409,41.9821,-0.0447764,235.16930437088013
26.396,1.5889,14.6314,0.017857,41.9821,-0.0261214,236.23352003097534
26.3998,1.5893,14.6612,0.0179375,41.9947,-0.0261214,237.1987657546997
26.395,1.5882,14.6859,0.0174731,41.9947,-0.0451264,238.15723252296448
26.3946,1.589,14.8643,0.0186106,41.9788,-0.0451264,239.2184247970581
26.4,1.5896,14.7149,0.0176066,41.9788,-0.0332096,240.1799614429474
26.3938,1.5865,14.7399,0.0176236,41.9116,-0.0332096,241.23922848701477
26.4028,1.5858,14.522,0.0184584,41.9116,-0.0414666,242.19965195655823
26.4038,1.586,14.7258,0.0176508,41.9132,-0.0414666,243.16173243522644
26.3971,1.5859,14.4503,0.017766,41.9132,-0.0545023,244.2251479625702
26.3936,1.5859,14.7564,0.0178267,41.8952,-0.0545023,245.18524885177612
26.3961,1.5851,14.7612,0.0178301,41.8952,-0.0396915,246.24534511566162
26.4031,1.5863,14.6571,0.018084,41.92,-0.0396915,247.20711398124695
26.3952,1.5859,14.7718,0.0182919,41.92,-0.0566057,248.1690833568573
26.4018,1.5831,14.9231,0.0178603,41.8355,-0.0566057,249.23075437545776
26.4089,1.5848,14.9017,0.0174594,41.8355,-0.0267964,250.19408798217773
26.4144,1.5866,14.8392,0.0181371,41.9466,-0.0267964,251.25364923477173
26.4053,1.5909,14.8673,0.0184357,41.9466,-0.0458296,252.2141993045807
26.402,1.5852,14.6421,0.0185848,41.8924,-0.0458296,253.17568254470825
26.4114,1.586,14.6424,0.0182788,41.8924,-0.0518458,254.23946809768677
26.4052,1.5897,15.0739,0.0185783,42.0157,-0.0518458,255.20072269439697
26.3977,1.5915,14.7939,0.0186299,42.0157,-0.0603123,256.16273307800293
26.402,1.5907,14.9327,0.0188572,42.0362,-0.0603123,257.2225685119629
26.4127,1.5858,14.8318,0.0183607,42.0362,-0.0548149,258.1823444366455
26.4142,1.5903,14.7404,0.0180508,42.0439,-0.0548149,259.2417149543762
26.4167,1.5899,14.668,0.0180508,42.0439,-0.0238993,260.2034180164337
26.4184,1.5915,14.6413,0.0178872,42.0838,-0.0238993,261.1643297672272
26.4225,1.5881,14.5565,0.0178671,42.0838,-0.0262683,262.22489285469055
26.4218,1.5877,14.7955,0.0181503,41.9865,-0.0262683,263.1883544921875
26.4287,1.587,14.842,0.0181503,41.9865,-0.0476391,264.25279355049133
26.4248,1.5851,14.6637,0.018675,41.9242,-0.0476391,265.2132406234741
26.4128,1.5903,14.8201,0.0184259,41.9242,-0.0624859,266.17543363571167
26.4297,1.5898,14.9291,0.0179308,42.0545,-0.0624859,267.23658084869385
26.4261,1.5828,14.8572,0.0184552,42.0545,-0.0492612,268.1962516307831
26.4215,1.5842,14.9583,0.0183835,41.893,-0.0492612,269.15650701522827
26.4251,1.5848,14.9166,0.0191227,41.893,-0.0689319,270.2171120643616
26.4212,1.5869,14.8608,0.0184454,41.9673,-0.0689319,271.1798369884491
26.4274,1.5869,15.0615,0.0184714,41.9673,-0.0492862,272.2423915863037
26.4229,1.5925,14.7018,0.0182426,42.1144,-0.0492862,273.20124435424805
26.4211,1.5861,14.8138,0.0181106,42.1144,-0.0540679,274.1619520187378
26.4211,1.5892,14.704,0.0187295,42.0259,-0.0540679,275.22350692749023
26.4129,1.5862,14.8476,0.0178301,42.0259,-0.0424261,276.185161113739
26.4188,1.5876,15.0159,0.017661,41.9797,-0.0424261,277.24722242355347
26.4247,1.5866,14.9151,0.0182031,41.9797,-0.0396102,278.2085380554199
26.43,1.5881,14.8833,0.0176066,42.0099,-0.0396102,279.17214012145996
26.4432,1.5874,14.9612,0.0180076,42.0099,-0.0315672,280.2330639362335
26.4358,1.5848,14.9743,0.0180674,41.934,-0.0315672,281.19283866882324
26.4487,1.5877,15.1647,0.0174903,41.934,-0.0329408,282.1556761264801
26.4533,1.5878,14.9587,0.0180708,42.0428,-0.0329408,283.2162342071533
26.4397,1.5844,14.8834,0.0177356,42.0428,-0.0393758,284.17744493484497
26.4468,1.5865,14.7108,0.0180209,41.9945,-0.0393758,285.23794412612915
26.4439,1.5866,14.7309,0.0178973,41.9945,-0.037871,286.2000458240509
26.4458,1.5832,14.8488,0.017528,41.906,-0.037871,287.16124272346497
26.4522,1.5865,14.7642,0.0181569,41.906,-0.0592309,288.22283363342285
26.4527,1.5854,14.7625,0.0178939,41.9756,-0.0592309,289.18459939956665
26.4407,1.5861,14.7692,0.0182788,41.9756,-0.0499394,290.2457666397095
26.435,1.5874,14.8323,0.0182492,42.0017,-0.0499394,291.20716857910156
26.4432,1.5847,14.6209,0.0180973,42.0017,-0.052124,292.1680488586426
26.4366,1.5855,14.6957,0.0182196,41.9527,-0.052124,293.23122668266296
26.4444,1.5848,14.9433,0.0184552,41.9527,-0.0557743,294.1916973590851
26.4466,1.5868,14.8162,0.0179375,42.0016,-0.0557743,295.253292798996
26.4599,1.5828,14.7956,0.0183835,42.0016,-0.0457077,296.2157166004181
26.4533,1.5835,14.8154,0.0184487,41.9253,-0.0457077,297.1762089729309
26.4528,1.5829,14.7923,0.0186653,41.9253,-0.0520958,298.2372589111328
26.4576,1.5863,14.7638,0.0183345,42.0067,-0.0520958,299.19830894470215
26.4566,1.5802,14.7202,0.0183705,42.0067,-0.0523021,300.16017508506775
26.4601,1.5861,14.7109,0.0184552,42.005,-0.0523021,301.22333002090454
26.4601,1.5836,14.8855,0.0183181,42.005,-0.0562588,302.1838335990906
26.4595,1.5833,14.7126,0.0182558,41.9305,-0.0562588,303.2455725669861
26.4734,1.5832,14.664,0.0173802,41.9305,-0.0364255,304.20743680000305
26.4666,1.584,14.5834,0.0180242,41.9622,-0.0364255,305.16841435432434
26.4743,1.581,14.6534,0.0180375,41.9622,-0.032222,306.2277524471283
26.4685,1.5858,14.6687,0.0178906,42.0122,-0.032222,307.1895418167114
26.4669,1.5803,14.7194,0.0182097,42.0122,-0.030103,308.2504518032074
26.4729,1.5839,14.7634,0.0188031,41.9691,-0.030103,309.2114839553833
26.4775,1.586,14.901,0.0177829,41.9691,-0.0260948,310.1746416091919
26.483,1.5862,14.7858,0.0176372,42.0464,-0.0260948,311.23629999160767
26.4735,1.5849,14.5227,0.0176882,42.0464,-0.0226616,312.19729924201965
26.4837,1.5871,14.6644,0.017857,42.0684,-0.0226616,313.1560797691345
26.4834,1.5869,14.5786,0.0178435,42.0684,-0.0201708,314.2186164855957
26.4888,1.5887,14.765,0.0179274,42.1203,-0.0201708,315.1797709465027
26.4802,1.586,14.6113,0.017504,42.1203,-0.0174799,316.24283719062805
26.4751,1.5835,14.514,0.0181139,41.9629,-0.0174799,317.20472168922424
26.4917,1.5848,14.5604,0.017793,41.9629,-0.0314969,318.1684811115265
26.4956,1.5847,14.6106,0.0185136,42.025,-0.0314969,319.2286171913147
26.4873,1.588,14.6912,0.0181899,42.025,-0.0285966,320.19009137153625
26.4907,1.5889,14.7513,0.017394,42.1314,-0.0285966,321.2521035671234
26.4858,1.582,14.8148,0.0178603,42.1314,-0.0431387,322.2155659198761
26.4822,1.5862,14.7855,0.0178973,42.0444,-0.0431387,323.17888617515564
26.4863,1.5862,14.774,0.0179609,42.0444,-0.0179799,324.2392580509186
26.4858,1.5837,14.7666,0.0179241,41.9837,-0.0179799,325.20180320739746
26.4858,1.5846,14.7691,0.0182426,41.9837,-0.0415573,326.16272258758545
26.4965,1.5838,14.6572,0.0180309,42.0021,-0.0415573,327.2231442928314
26.4837,1.5816,14.8425,0.0182393,42.0021,-0.0378038,328.1858470439911
26.4957,1.5853,14.5824,0.0179174,42.0424,-0.0378038,329.24859166145325
26.4982,1.5857,14.516,0.0183017,42.0424,-0.0343316,330.20977997779846
26.5001,1.5899,14.6734,0.0181271,42.1692,-0.0343316,331.1724648475647
26.4912,1.5866,14.6774,0.0181205,42.1692,-0.0459093,332.23438358306885
26.4932,1.5898,14.6102,0.0181371,42.1559,-0.0459093,333.19658756256104
26.4967,1.5886,14.7989,0.0179274,42.1559,-0.0223522,334.15628576278687
26.4934,1.591,14.7104,0.0179876,42.1909,-0.0223522,335.21929454803467
26.4927,1.5846,14.6035,0.0179809,42.1909,-0.0360849,336.1794741153717
26.5009,1.5875,14.8496,0.0178536,42.1084,-0.0360849,337.24199891090393
26.5064,1.584,14.7801,0.018147,42.1084,-0.0475454,338.2037298679352
26.5076,1.5878,14.7643,0.0182097,42.1285,-0.0475454,339.1633532047272
26.4924,1.5878,14.7436,0.0181503,42.1285,-0.034541,340.22607827186584
26.501,1.5884,14.6758,0.0182229,42.1325,-0.034541,341.18740725517273
26.5018,1.589,14.6105,0.0186332,42.1325,-0.0567275,342.2474477291107
26.5021,1.5912,14.4871,0.0190567,42.2095,-0.0567275,343.2056941986084
26.5089,1.587,14.8784,0.0188286,42.2095,-0.0641158,344.16711139678955
