batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out,time_stamp
25.4734,1.5234,14.8617,0.0307814,38.7837,0.2673986,104.22240233421326
25.4833,1.5242,14.9398,0.0288556,38.8857,0.2673986,105.18388891220093
25.4779,1.5249,14.997,0.0317601,38.8857,0.278931,106.24380493164062
25.4906,1.5246,14.9008,0.0299334,38.9085,0.278931,107.20730781555176
25.488,1.527,14.9588,0.0305446,38.9085,0.2597353,108.1707410812378
25.4902,1.5256,15.0714,0.0279492,38.932,0.2597353,109.23404145240784
25.5011,1.5264,15.1279,0.0295765,38.932,0.2433368,110.19363331794739
25.5037,1.5221,15.0746,0.0313493,38.8615,0.2433368,111.25415849685669
25.4983,1.5245,14.8159,0.029837,38.8615,0.2469903,112.21369504928589
25.4965,1.526,14.6786,0.0317412,38.9522,0.2469903,113.17521595954895
25.4998,1.5269,14.8997,0.0303139,38.9522,0.2568366,114.23661160469055
25.4947,1.5267,14.77,0.0319635,38.9661,0.2568366,115.19927382469177
25.4933,1.5196,14.7135,0.0282694,38.9661,0.2158356,116.16191601753235
25.4996,1.5228,14.8319,0.02756,38.8744,0.2158356,117.22298455238342
25.5068,1.5212,14.9066,0.0275535,38.8744,0.1964228,118.18229842185974
25.509,1.5185,14.7976,0.0290462,38.779,0.1964228,119.24309062957764
25.5204,1.521,14.8057,0.0289614,38.779,0.2225129,120.2029197216034
25.5229,1.5211,14.9185,0.0293688,38.867,0.2225129,121.16573023796082
25.5165,1.517,14.7988,0.0280905,38.867,0.2063785,122.22744393348694
25.5181,1.5214,14.7697,0.0273107,38.867,0.2063785,123.19148898124695
25.505,1.5245,14.9295,0.02943,38.867,0.2390942,124.25077676773071
25.5188,1.5195,14.8532,0.028893,38.8192,0.2390942,125.21103358268738
25.5238,1.5244,14.7808,0.0279792,38.8192,0.2061831,126.17290735244751
25.5187,1.5204,14.7539,0.0269168,38.8421,0.2061831,127.23432278633118
25.5314,1.5253,14.8089,0.0275404,38.8421,0.1997106,128.19796538352966
25.5319,1.5245,14.7842,0.0302644,38.9677,0.1997106,129.15892934799194
25.5413,1.5214,14.7488,0.0289345,38.9677,0.2213596,130.22331023216248
25.5428,1.5232,14.6999,0.0273063,38.9532,0.2213596,131.18829488754272
25.545,1.5209,14.6603,0.0294096,38.9532,0.2257538,132.2506651878357
