batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out,time_stamp
26.4498,1.4514,14.6357,0.0352165,38.4356,0.0,1.1674678325653076
26.4788,1.4479,14.6704,0.0341877,38.4356,0.3297955,2.230424642562866
26.5025,1.4467,14.3465,0.0330434,38.3775,0.3297955,3.1897783279418945
26.531,1.4448,14.5578,0.0341332,38.3775,0.3220853,4.2519919872283936
26.531,1.4448,14.5578,0.0341332,38.3672,0.3220853,5.213917255401611
26.5712,1.4419,14.541,0.0349308,38.3672,0.3437328,6.185884475708008
26.579,1.4396,14.5792,0.0343767,38.299,0.3437328,7.250509023666382
26.5783,1.4358,14.6054,0.0351312,38.299,0.3453939,8.211036682128906
26.5954,1.4378,14.5896,0.0318355,38.2763,0.3453939,9.172425031661987
26.6062,1.4345,14.8839,0.0331848,38.2763,0.3149987,10.23356008529663
26.6324,1.4355,14.8374,0.0326856,38.2674,0.3149987,11.22948169708252
26.636,1.4361,14.8632,0.0367785,38.2674,0.3852713,12.22823166847229
26.6732,1.4351,14.7128,0.0343243,38.3168,0.3852713,13.22496485710144
26.6824,1.4282,14.5876,0.0370451,38.3168,0.3796692,14.214043378829956
26.6934,1.4304,14.6911,0.0384035,38.2171,0.3796692,15.205631017684937
26.7051,1.4281,14.738,0.0354526,38.2171,0.3530009,16.199763536453247
26.7119,1.426,14.6508,0.0362493,38.1261,0.3530009,17.196152448654175
26.7156,1.4251,14.5448,0.0379382,38.1261,0.4038669,18.15895676612854
26.7202,1.4268,14.4593,0.0364161,38.1581,0.4038669,19.220702648162842
26.7396,1.4237,14.7083,0.0362493,38.1581,0.3673977,20.181599855422974
26.7472,1.4267,14.5341,0.0357828,38.1985,0.3673977,21.244551420211792
26.7526,1.4219,14.6954,0.0348586,38.1985,0.3371822,22.205848455429077
26.7501,1.4246,14.4941,0.034361,38.1433,0.3371822,23.166642665863037
26.7673,1.4215,14.6784,0.0345803,38.1433,0.3357304,24.23075032234192
26.7741,1.4191,14.5191,0.0339729,38.0309,0.3357304,25.191956996917725
26.7825,1.4172,14.707,0.0346722,38.0309,0.3350241,26.2552547454834
26.79,1.4185,14.6084,0.0317789,38.0388,0.3350241,27.216667652130127
26.7882,1.4145,14.7923,0.0309117,38.0388,0.2658797,28.1794490814209
26.8074,1.4161,14.608,0.0338082,37.9964,0.2658797,29.240448474884033
26.8114,1.417,14.6734,0.0327076,37.9964,0.2999862,30.20051670074463
26.8073,1.4144,14.9556,0.0339729,37.9518,0.2999862,31.160969257354736
26.8067,1.4169,14.726,0.0311939,37.9518,0.266236,32.2226665019989
26.8212,1.4175,14.884,0.0343959,38.0541,0.266236,33.18226504325867
26.8259,1.4136,14.8433,0.0317128,38.0541,0.2824532,34.24551343917847
26.8372,1.4147,14.8482,0.032409,38.0039,0.2824532,35.20931267738342
26.8374,1.4169,14.8887,0.030968,38.0039,0.2699442,36.170565366744995
26.8398,1.4132,14.7433,0.0320066,37.9652,0.2699442,37.23074007034302
26.8427,1.413,14.8072,0.0333885,37.9652,0.311253,38.19528150558472
26.8509,1.4157,14.6936,0.0327168,38.0492,0.311253,39.157636880874634
26.8512,1.4124,14.7452,0.0310666,38.0492,0.2630044,40.21867895126343
26.8551,1.4163,14.6964,0.0324257,38.0697,0.2630044,41.17812180519104
26.8625,1.4115,14.547,0.0319503,38.0697,0.282072,42.23897171020508
26.8721,1.4152,14.6936,0.0317884,38.0636,0.282072,43.20080780982971
26.8783,1.4129,14.74,0.0314773,38.0636,0.2677111,44.16359853744507
26.8737,1.4116,14.7894,0.0322661,37.969,0.2677111,45.22703576087952
26.8779,1.4104,14.8363,0.0317109,37.969,0.2836971,46.19185209274292
26.8783,1.4064,14.5947,0.0319616,37.8364,0.2836971,47.253902435302734
26.8936,1.4049,14.7917,0.0354407,37.8364,0.3536854,48.21614599227905
26.8935,1.4071,14.4365,0.0330253,37.8785,0.3536854,49.17616295814514
26.8966,1.4077,14.5022,0.0344587,37.8785,0.3281297,50.23868227005005
26.8945,1.4058,14.7224,0.0342631,37.8416,0.3281297,51.201101779937744
26.9049,1.3994,14.6903,0.0339941,37.8416,0.3280281,52.162256956100464
26.9132,1.4024,14.5412,0.0338614,37.7776,0.3280281,53.222243785858154
26.915,1.406,14.7548,0.0327296,37.7776,0.2990315,54.185813426971436
26.9221,1.4035,14.735,0.0328029,37.819,0.2990315,55.24946165084839
26.9221,1.4035,14.735,0.0328029,37.819,0.3035179,56.2101194858551
26.9239,1.4033,14.7995,0.0323182,37.8165,0.3035179,57.18025517463684
26.9231,1.4025,14.6856,0.0347534,37.8165,0.3384917,58.241727113723755
26.9231,1.4025,14.6856,0.0347534,37.7955,0.3384917,59.200401067733765
26.9214,1.4042,14.7606,0.0355726,37.7955,0.3624487,60.17141318321228
26.9257,1.4047,14.5375,0.0341859,37.8548,0.3624487,61.232091188430786
26.9262,1.4028,14.6628,0.0345143,37.8548,0.3281672,62.23035454750061
26.921,1.4029,14.7583,0.032507,37.8015,0.3281672,63.190349102020264
26.9298,1.3971,14.7688,0.0370694,37.8015,0.3847854,64.25196576118469
26.9314,1.3982,14.6257,0.0335051,37.6889,0.3847854,65.21564745903015
26.9366,1.3982,14.53,0.0353016,37.6889,0.3465237,66.17883515357971
26.9399,1.402,14.5619,0.034429,37.8032,0.3465237,67.24177408218384
26.9416,1.4004,14.5571,0.032409,37.8032,0.2836159,68.2025773525238
26.9444,1.4,14.4641,0.0320609,37.7552,0.2836159,69.16172790527344
26.9463,1.3999,14.7152,0.0352659,37.7552,0.3463581,70.2234754562378
26.9537,1.3987,14.6243,0.034972,37.7349,0.3463581,71.18543553352356
26.9565,1.398,14.6282,0.0340205,37.7349,0.3202398,72.24825882911682
26.951,1.3979,14.5713,0.0345786,37.7081,0.3202398,73.20920205116272
26.9536,1.3962,14.7827,0.0337922,37.7081,0.3235558,74.17205023765564
26.9502,1.3978,14.6952,0.0364639,37.7044,0.3235558,75.23498272895813
26.9567,1.4007,14.7344,0.0372131,37.7044,0.3937831,76.19532299041748
26.9611,1.3975,14.7364,0.0369315,37.7114,0.3937831,77.15632152557373
26.9641,1.3964,14.6778,0.038366,37.7114,0.4103629,78.21919012069702
26.9566,1.3992,14.6873,0.0352897,37.751,0.4103629,79.17928004264832
26.9643,1.394,14.6287,0.036105,37.751,0.3625784,80.24092197418213
26.9613,1.3966,14.749,0.0353594,37.6864,0.3625784,81.2026834487915
26.9686,1.3948,14.7503,0.0383472,37.6864,0.4096597,82.16497874259949
26.971,1.3954,14.8325,0.0370094,37.6692,0.4096597,83.22737646102905
26.9766,1.3937,15.0898,0.0364754,37.6692,0.3821601,84.18824172019958
26.9771,1.3967,15.0534,0.0335731,37.7116,0.3821601,85.25018835067749
26.9732,1.3933,15.0046,0.0337833,37.7116,0.3263623,86.21194744110107
26.9789,1.3934,14.9572,0.0345404,37.6248,0.3263623,87.17429304122925
26.9804,1.3942,14.9198,0.0366755,37.6248,0.3835649,88.23477339744568
26.988,1.396,14.9948,0.0355742,37.7085,0.3835649,89.19754648208618
26.9881,1.3928,15.0248,0.0372164,37.7085,0.3980976,90.15742897987366
26.9842,1.3956,14.7673,0.0344412,37.6912,0.3980976,91.22039461135864
26.9924,1.393,14.8537,0.0353441,37.6912,0.3489052,92.18159079551697
26.994,1.3959,14.9,0.0345647,37.7137,0.3489052,93.24340653419495
26.9887,1.3973,14.8268,0.0344412,37.7137,0.3315035,94.20589876174927
26.9899,1.3993,14.8205,0.035044,37.7991,0.3315035,95.16839694976807
26.9914,1.396,14.7853,0.0356214,37.7991,0.3538557,96.23072171211243
26.9994,1.3968,14.8842,0.0324349,37.7448,0.3538557,97.19427037239075
27.0048,1.3973,14.9048,0.030935,37.7448,0.2653281,98.25347089767456
26.9945,1.3985,14.7139,0.0344778,37.7857,0.2653281,99.21845436096191
26.9981,1.3991,14.7784,0.0308768,37.7857,0.2633263,100.17971324920654
27.0007,1.3968,14.7952,0.0343103,37.747,0.2633263,101.2405652999878
27.0001,1.3978,14.7047,0.034705,37.747,0.3366587,102.20297145843506
27.0128,1.3953,14.9319,0.0376077,37.7238,0.3366587,103.16387724876404
27.0017,1.3986,14.8168,0.0348414,37.7238,0.3435297,104.22393441200256
27.0067,1.399,14.7956,0.0339163,37.8151,0.3435297,105.18642497062683
27.0073,1.3985,14.8665,0.0341297,37.8151,0.3288829,106.24760913848877
27.0139,1.4002,14.8359,0.0331938,37.8591,0.3288829,107.20641279220581
27.0168,1.402,14.7288,0.0367474,37.8591,0.3789816,108.17074131965637
27.0125,1.3985,14.6366,0.0354983,37.8102,0.3789816,109.27111434936523
27.0026,1.3958,14.8045,0.034972,37.8102,0.340831,110.23204898834229
27.0044,1.3971,14.9681,0.0367327,37.7593,0.340831,111.19373655319214
27.0184,1.3947,14.6204,0.036477,37.7593,0.366657,112.15699243545532
27.0101,1.3974,14.625,0.0335981,37.774,0.366657,113.21953058242798
27.0062,1.3966,14.7089,0.0339128,37.774,0.3196648,114.18583345413208
27.022,1.3943,14.6066,0.0348345,37.7081,0.3196648,115.24822807312012
27.0207,1.3956,14.7723,0.035225,37.7081,0.3439188,116.20794773101807
27.0256,1.3931,14.6604,0.0333147,37.6829,0.3439188,117.19819808006287
27.0233,1.3944,14.8112,0.0344081,37.6829,0.330383,118.19392466545105
27.0182,1.397,14.7703,0.0361532,37.776,0.330383,119.25593614578247
27.0259,1.3935,14.7798,0.0362261,37.776,0.3705996,120.21581268310547
27.0222,1.3938,14.829,0.0334495,37.6955,0.3705996,121.18100428581238
27.0254,1.3935,14.8301,0.0329088,37.6955,0.3065572,122.24378967285156
27.0271,1.3917,14.7049,0.0335838,37.6459,0.3065572,123.20446610450745
27.0256,1.391,14.6367,0.0345369,37.6459,0.3357773,124.16697835922241
27.0257,1.3913,14.6306,0.0370386,37.633,0.3357773,125.23061013221741
27.0324,1.3943,14.8643,0.0354898,37.633,0.3596375,126.19181060791016
27.0398,1.3945,14.9853,0.0340857,37.7383,0.3596375,127.25567245483398
27.0409,1.3942,15.0539,0.034084,37.7383,0.3296923,128.21678566932678
27.0408,1.3943,14.8941,0.0327864,37.7362,0.3296923,129.17685556411743
27.0376,1.3946,14.9725,0.0358297,37.7362,0.3679024,130.24014234542847
27.041,1.393,14.861,0.0371583,37.6992,0.3679024,131.2045795917511
27.0399,1.3926,14.8431,0.0358012,37.6992,0.3647959,132.16594219207764
27.0371,1.3936,14.5514,0.0375742,37.7103,0.3647959,133.2267870903015
27.0497,1.3901,14.6309,0.0369396,37.7103,0.3796661,134.18850827217102
27.0426,1.394,14.5231,0.0344064,37.7283,0.3796661,135.2496099472046
27.0463,1.3928,14.5695,0.036398,37.7283,0.3649052,136.20896553993225
27.0447,1.393,14.6898,0.0357324,37.7069,0.3649052,137.17196345329285
27.0476,1.392,14.648,0.0335588,37.7069,0.3117374,138.23312759399414
27.0503,1.3943,14.5387,0.0329325,37.7504,0.3117374,139.19607210159302
27.0514,1.3931,14.5709,0.0334782,37.7504,0.3133657,140.15549039840698
27.0565,1.3906,14.6596,0.0327241,37.6574,0.3133657,141.21773552894592
27.0561,1.386,14.523,0.0340382,37.6574,0.3196601,142.1797616481781
27.0506,1.3896,14.5275,0.0358665,37.6237,0.3196601,143.24184441566467
27.0668,1.3902,14.5631,0.0352778,37.6237,0.3501084,144.2022910118103
27.0712,1.3934,14.5608,0.031794,37.7549,0.3501084,145.16313433647156
27.0619,1.3895,14.5507,0.0316976,37.7549,0.2778668,146.22450137138367
27.0627,1.3931,14.5117,0.0322382,37.7338,0.2778668,147.18379402160645
27.057,1.3959,14.573,0.0347033,37.7338,0.333438,148.24618935585022
27.0655,1.397,14.5207,0.0335927,37.8435,0.333438,149.20739889144897
27.0693,1.3955,14.672,0.0332101,37.8435,0.3095341,150.16773319244385
